,id,Loai_cho,Chi_tiet,Gioi_tinh,Tuoi,vacxin
857,b65435c2d61d495bbd0d2ef173831cec,Poodle," chủ nhân cho cún Poodle màu trắng vô dùng dễ thương, : Bin – hơn 2 tháng tuổi – màu trắng, ch hàng hoàn toàn an tâm khi mua chó Poodlen con thuần chủng của thương hiệu chúng tôi vì:, ợp đồng mua bán rõ ràng",đực,12 tháng,đã tiêm 2 mũi
858,bab3de4ef5da4ee78ff5b79495101ff3,Alabai,chó chăn cừu Trung Á – Alabai,đực,4 tháng tuổi,đã tiêm 2 mũi
859,bb63281c4c954de0817ab77ce9fb859f,Alaska,chó Alaska Malamute,đực,02 tháng,đã tiêm 2 mũi
860,bc52f059279f453b819337d47ebd7e41,Alaska,chó Alaska Malamute,đực,12 tháng,đã tiêm 2 mũi
861,bc6061f3d1d446a9897a1d1b0253c113,Poodle,chó Poodle Tiny,đực,02 tháng,chưa
862,bfd15b3855994518bc4d3f626fe0b8c2,Alabai,chó chăn cừu Trung Á – Alabai,đực,4 tháng tuổi,chưa
863,c158f88dca58424caca3946ea4087b15,Alabai,chó chăn cừu Trung Á – Alabai,đực,4 tháng tuổi,chưa
864,c28f4bc2a85d498ba51a3423c72bc60c,Corgi,chó Corgi Pembroke,đực,02 tháng,chưa
865,c307c500aefc435f848bc784218d8878,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,chưa
866,c468270b253a435f8a05d8a013293a26,Poodle,chó Poodle Tiny,đực cái,02 tháng,chưa
867,c58c007d11a44a87aba5636f806420c4,Alaska,chó Alaska Malamute,đực,02 tháng,chưa
868,c776e2dcce1f4c0ea0d82a31d61a8ef7,Alabai,chó chăn cừu Trung Á – Alabai,đực,4 tháng tuổi,chưa
869,c807ce161571474196171f7e5ca06ba1,Labrador,chó Labrador Retriever (Lab),đực,02 tháng,đã tiêm 2 mũi
870,c80f996c1d0e449ca612b677af94bc72,Akita Inu,chó Akita Inu Nhật Bản,đực,02 tháng,đã tiêm 2 mũi
871,c8c979612e9c43b19dc44643276ec32a,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,chưa
872,ca6863e61fba4ab3b467ae1e11b218c4,Poodle,chó Poodle Tiny,đực,02 tháng,chưa
873,ca81e876bf944bd1a21f3348e452d0f0,Pug,chó Pug,đực cái,02 tháng,đã tiêm 2 mũi
874,ccdf1c66386a4af68f134cc48a595b99,Samoyed,chó Samoyed,đực,02 tháng,đã tiêm 2 mũi
875,cceff12503be44a0a1a932a501476180,Alabai,chó chăn cừu Trung Á – Alabai,đực,2 tháng tuổi,chưa
876,ccfd433917e34f79a0e86fc720df6998,Alabai,chó chăn cừu Trung Á – Alabai,đực,2 tháng tuổi,đã tiêm 2 mũi
877,cd4a95445a93443c9b588646bb22306d,Akita Inu,chó Akita Inu Nhật Bản,đực cái,01 tháng,chưa
878,ce89d38a9a9e4a069d3fa885ad1f15b1,Alabai,chó chăn cừu Trung Á – Alabai,đực,6 tháng tuổi,đã tiêm 2 mũi
879,cea3cf66019642b385d529f5ca163820,Alabai,chó chăn cừu Trung Á – Alabai,đực,6 tháng tuổi,đã tiêm 2 mũi
880,cf8f2c8769fd4d65aaa1f201b96cfc58,Bully,chó Bully American,đực,02 tháng,chưa
881,d4552ad31a664b5794e679376c4a1257,Labrador,chó Labrador Retriever (Lab),đực 1cái,02 tháng,chưa
882,d515b877c7a84a4ab3884ab27f8f5480,Labrador,chó Labrador Retriever (Lab),đực cái,7 ngày,đã tiêm 2 mũi
883,d5aa56d0dbac46338f36d116f7df1f10,Labrador,chó Labrador Retriever (Lab),đực,02 tháng,chưa
884,d6a4ba12d41548799f7b3134f3f39c44,Labrador,chó Labrador Retriever (Lab),đực,01 tháng,chưa
885,db4a8dc3b27d4e6fb7f6e2800710833c,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực cái,02 tháng,đã tiêm 2 mũi
886,dc33f2066ef04f8cb51dd6cc1d292405,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,chưa
887,dcfcaecf6fb24e518f30427adef53b1b,Husky,chó Husky Sibir,đực,15tháng,đã tiêm 2 mũi
888,de9180cd003943f3a7440ce97cde153a,Alaska,chó Alaska Malamute,đực,04 tháng,đã tiêm 2 mũi
889,df0def236f1d4cf4b13bff3c8c573975,Akita Inu,chó Akita Inu Nhật Bản,đực,02 tháng,chưa
890,df5c57418e4847629c500bd563cdf98a,Corgi,chó Corgi Pembroke,đực cái,02 tháng,đã tiêm 2 mũi
891,df6908d04d044c178c5fd306da54b019,Golden,chó Golden Retriever (Gâu đần),đực cái,02 tháng,đã tiêm 2 mũi
892,e01d864db0b3465e97b010f220445144,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,chưa
893,e047f70fc3594aa2a38eb4662b04ee93,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,chưa
894,e0868f06cf9e4da49ec3ef6a76d88a86,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,chưa
895,e13751c99b9f4c2d92a7d6070d283341,Shiba Inu,chó Shiba Inu Nhật Bản,đực cái,02 tháng,chưa
896,e1a15fba433a45018786ec499958ce7f,Shiba Inu,chó Shiba Inu Nhật Bản,đực,02 tháng,đã tiêm 2 mũi
897,e22fc17c32c74899abf4cbeb7e39bbec,Akita Inu,chó Akita Inu Nhật Bản,đực cái,02 tháng,chưa
898,e3863348436746fc82dee82db10fe5ca,Shiba Inu,chó Shiba Inu Nhật Bản,đực cái,02 tháng,chưa
899,e5364172f1ab43b69b4fc32021989d1c,Husky,chó Husky Sibir,đực,02 tháng,chưa
900,e6539fbb73d34a4da0d05fd91e33a2ba,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,chưa
901,e67afb352cb24cb483522bf95c7d6db7,Shiba Inu,chó Shiba Inu Nhật Bản,đực,02 tháng,đã tiêm 2 mũi
902,ea4fade16dc842e6a21bd16091d67250,Poodle,chó Poodle Tiny,đực,02 tháng,đã tiêm 2 mũi
903,ec10aae42aca414bb6533c076365d536,Poodle,chó Poodle Tiny,đực cái,02 tháng,chưa
904,edb4c03ca3854ef28dba799d0cbfcca6,Corgi,chó Corgi Pembroke,đực,02 tháng,chưa
905,edb97610591c416b8079a7bd581d54e1,Corgi,chó Corgi Pembroke,đực,02 tháng,đã tiêm 2 mũi
906,f117372110b54159977e05d2e718e832,Poodle,chó Poodle Tiny,đực,02 tháng,chưa
907,f1f0301f16934eb79e618bbb0b1addd0,Husky,chó Husky Sibir,đực,03 tháng,chưa
908,f30f409b5c4d4e9b837f8df9aca841fa,Poodle,chó Poodle Tiny,đực cái,02 tháng,chưa
909,f3941a58ad504ed3b38f186de836d495,Poodle,chó Poodle Tiny,đực cái,02 tháng,chưa
910,f3b9a422ada74fde9deb8b2240a654bd,Poodle,chó Poodle Tiny,đực cái,02 tháng,đã tiêm 2 mũi
911,f3bc58b306874e5f80e8223a40c8feb6,Poodle,chó Poodle Tiny,đực Tuổi: 02 tháng,02 tháng,đã tiêm 2 mũi
912,f48b3968907d4d7f9d0a7267ebd482fb,Poodle,chó Poodle Tiny,cái,02 tháng,chưa
913,f6adbc258c214bd6ab8c25c136c13d53,Poodle,chó Poodle Tiny,đực,02 tháng,đã tiêm 2 mũi
914,f72d2c9263ad42d994c8cf89f48a1254,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,đã tiêm 2 mũi
915,f9308161ed2d45efbf45f6cd92fbac64,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",cái,02 tháng,chưa
916,f972ae32c7464371860b774b6da21a71,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,đã tiêm 2 mũi
917,fa1538d182b84e339bf57f35a6764723,Corgi,chó Corgi Pembroke,đực,02 tháng,đã tiêm 2 mũi
918,fc7030b63fd941e8a7a62558c44bb9bc,Corgi,chó Corgi Pembroke,đực,02 tháng,đã tiêm 2 mũi
919,fcf7da088fc84bca9a17e990f17a0b0c,Corgi,chó Corgi Pembroke,đực cái Tuổi: 02 tháng,02 tháng,đã tiêm 2 mũi
920,ff4f018fc4124130943a795e2789448a,Corgi,chó Corgi Pembroke,đực,02 tháng,đã tiêm 2 mũi
921,0e0ef8f812364ed787de88e5eb6c91e4,Corgi,chó Corgi Pembroke,đực,02 tháng,chưa
922,23fb29bcf8804ab2a2f002dc00aa5161,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",cái,02 tháng,chưa
923,32d4f678c2cd457490759fb305a17218,Bull Pháp,chó Bull Pháp,đực,03 tháng,chưa
924,3e4cdb5e71df488abb6ca64dc62ea568,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",cái Tuổi: 02 tháng,02 tháng,chưa
925,46f52f20d79b46eabfcd2fbbe5c02ea3,Poodle,chó Poodle Tiny,cái,02 tháng,chưa
926,47e58f49e73542f99902de07c4a5d75d,Corgi,chó Corgi Pembroke,đực,02 tháng,chưa
927,56143a9efd6b481d88979ac4b2c4e08f,Bichon,chó Bichons Frise,cái,02 tháng,đã tiêm 2 mũi
928,747cd86d3b244a5cb632ac837923df18,Akita Inu,chó Akita Inu Nhật Bản,đực,4 tháng,đã tiêm 2 mũi
929,74ac703a5a1f4e5ea290b31316f1f4a7,Akita Inu,chó Akita Inu Nhật Bản,cái đực,02 tháng,đã tiêm 2 mũi
930,b6ec62e032664bdc8cb35e77622cc55f,Akita Inu,chó Akita Inu Nhật Bản,đực,03 tháng,chưa
931,d87f2d34a90544078bb84c98608fa384,Shiba Inu,chó Shiba Inu Nhật Bản,đực,02 tháng,đã tiêm 2 mũi
932,f38b7b89de224c9b885ff7b22ce5f0e6,Corgi,chó Corgi Pembroke,đực cái,02 tháng,đã tiêm 2 mũi
933,5706eab074974dc8930a8c625ce8ebe9,Corgi,chó Corgi Pembroke,cái,02 tháng,đã tiêm 2 mũi
934,5c0e5ec0c4504856bf5f5d6d423f021d,Corgi,chó Corgi Pembroke,đực,02 tháng,đã tiêm 2 mũi
935,3b0532c3021043a298235c876d2b13b0,Corgi,chó Corgi Pembroke,01 cái 01 đực,2 tháng tuổi,đã tiêm 2 mũi
936,441c059cc5c84962b1db33cdf6c5fb06,Corgi,chó Corgi Pembroke,đực,02 tháng,đã tiêm 2 mũi
937,4c2dfb3b6ca74621a928379d2cdc1931,Corgi,chó Corgi Pembroke,01 cái 02 đực,2 tháng tuổi,đã tiêm 2 mũi
938,5088144157754c2b8c75fb08a06d33c6,Corgi,chó Corgi Pembroke,01 cái 02 đực,2 tháng tuổi,đã tiêm 2 mũi
939,54b5279324f14b4d904f011c50933f09,Poodle,chó Poodle Tiny,đực,02 tháng,đã tiêm 2 mũi
940,5c32f54acc1746848e354303f3831091,Poodle,chó Poodle Tiny,đực,02 tháng,chưa
941,7cd939949b0a4674b476dfde0cbd2dc0,Poodle,chó Poodle Tiny,đực,02 tháng,đã tiêm 2 mũi
942,9b961200d372447684dfd0dcdbe1975b,Poodle,chó Poodle Tiny,cái,02 tháng,chưa
943,af6b5ba12d8a483aacf4f521c4018a53,Corgi,chó Corgi Pembroke,đực,02 tháng,đã tiêm 2 mũi
944,b3b7800750f64579a0f7f7d9445f6e60,Corgi,chó Corgi Pembroke Fluffy lông dài,đực,04 tháng,chưa
945,bd502bf0d2e54f9f8693408a385ae720,Golden,chó Golden Retriever (Gâu đần),đực,02 tháng,đã tiêm 2 mũi
946,be74fb74019b4e45b60b8cec4bb7b97b,Alaska,chó Alaska Malamute,đực,02 tháng,chưa
947,cd57fe294c8a469180e88731ed27b6c4,Poodle,chó Poodle Tiny,cái,02 tháng,chưa
948,d23ad74c085a432b9b0d7d5b1ae21122,Pug,chó Pug,đực cái,02 tháng,đã tiêm 2 mũi
949,d9af0a9bb52c457cbeda1c84e6557419,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,đã tiêm 2 mũi
950,e6f33dd13fe34617b7d364a32664e784,Golden,chó Golden Retriever (Gâu đần),đực,02 tháng,chưa
951,f3272ee0721b4dea8f77ee6834b252b5,Corgi,chó Corgi Pembroke,đực,02 tháng,chưa
952,13b75417abb9417fb7b7bebc2d44bae9,Husky,chó Husky Sibir,đực,03 tháng,đã tiêm 2 mũi
953,0060fb09d9a44938bb6efd0eabedf110,Labrador,Labrador Retriever,cái,03 tháng,chưa
954,0748f40d946f4e04a683d63fe8f851a3,Labrador,Labrador Retriever,02 đực,03 tháng,đã tiêm 2 mũi
955,07fb33d10c21482ba739bd667d800790,Akita Inu,chó Akita Inu Nhật Bản,đực,02 tháng,chưa
956,0ac393849c30430aac2ebc08ebefc56c,Corgi,chó Corgi Pembroke,đực,02 tháng,đã tiêm 2 mũi
957,0f1bb34adf734048a480c6594049031b,Corgi,chó Corgi Pembroke,cái,02 tháng,chưa
958,156c15098a8c48fda64705baae5d3983,Shiba Inu,chó Shiba Inu Nhật Bản,đực,02 tháng,chưa
959,15cd920547c74ced84d021033cac50c7,Akita Inu,chó Akita Inu Nhật Bản,cái,02 tháng,chưa
960,16a3e684f48446f2bdcfe9113925ab4e,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,chưa
961,16b5774d794d41558811d0ee1bd0b8a4,Golden,chó Golden Retriever (Gâu đần),đực cái,02 tháng,đã tiêm 2 mũi
962,1b7f4bdf4bdf459ab821a99c226e3511,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực cái,02 tháng,chưa
963,1c6e4b23b5ad49f7a0b6aec7cd5b9caf,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,đã tiêm 2 mũi
964,24464019d2814eda8f7ad3d204987311,Alaska,chó Alaska Malamute,đực,02 tháng,chưa
965,247efd87ec1448339ec9f91cd434388a,Golden,chó Golden Retriever (Gâu đần),đực,02 tháng,đã tiêm 2 mũi
966,2bc1b70a7b024a47978af0beec306a4f,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,đã tiêm 2 mũi
967,32e8fe0d907b49aebabe7609ee2202aa,Poodle,chó Poodle Tiny,đực cái,02 tháng,chưa
968,351175f0bd9041349872d344f26ca30b,Poodle,chó Poodle Tiny,đực,02 tháng,đã tiêm 2 mũi
969,3db0837bb66745439b4e0f40e8760298,Poodle,chó Poodle Tiny,đực,02 tháng,đã tiêm 2 mũi
970,40a5c8e4f5ee43ceac1853d62a6938b0,Poodle,chó Poodle Tiny,đực cái,02 tháng,đã tiêm 2 mũi
971,413756f8863f4c2ea094c4cfd42de6a6,Alaska,chó Alaska Malamute,đực,02 tháng,đã tiêm 2 mũi
972,4207e4f331714923af88d5adc2e132ec,Akita Inu,chó Akita Inu Nhật Bản,đực,7 tháng,chưa
973,496bfec1955d467c82b688c4dd2b86be,Corgi,chó Corgi Pembroke,đực,02 tháng,chưa
974,4a9434cb57dd4532a6ccafe372a89f6c,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực,02 tháng,chưa
975,4e24bff6dfa244d0a960c607aacc96b9,Labrador,chó Labrador Retriever (Lab),đực cái,1 tháng,chưa
976,4fc993b38b00433dbb326393dcf7ea91,Golden,chó Golden Retriever (Gâu đần),đực,02 tháng,đã tiêm 2 mũi
977,50c5038aa183460fbcfdcfdcfd447bc8,Shiba Inu,chó Shiba Inu Nhật Bản,đực cái,02 tháng,chưa
978,57fc21c82446423e9e5cc7c9f0135716,Shiba Inu,chó Shiba Inu Nhật Bản,đực cái,02 tháng,đã tiêm 2 mũi
979,5f17e719c82540abac11fbbd7060b56c,Alaska,chó Alaska Malamute,đực,02 tháng,chưa
980,60b2cae14ef347ad947e26f54b5ef75e,Alaska,chó Alaska Malamute,đực,45 ngày tuổi,chưa
981,648939d7fe98443ea6fafd49d0ae9a08,Shiba Inu,chó Shiba Inu Nhật Bản,đực,02 tháng,đã tiêm 2 mũi
982,65ade5cdcfeb4df4b07f84637de91ab2,Alaska,chó Alaska Malamute,đực,02 tháng,chưa
983,7153cc36cc0d432dac78442d59a290cc,Poodle,chó Poodle Tiny,đực,02 tháng,chưa
984,75a89e109ac5461e9a62f5b7c387d458,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực cái,02 tháng,đã tiêm 2 mũi
985,7c23e68603f844dbae94a7d76bc15993,Corgi,chó Corgi Pembroke,cái,02 tháng,chưa
986,81d38262a3f44f9e8aeca1e598fc9821,Poodle,chó Poodle Tiny,đực,02 tháng,chưa
987,82b895b62fe64b8091ca7d9e1c01acda,Poodle,chó Poodle Tiny,đực,02 tháng,chưa
988,833d1edbaeaf42b68a996a4815f605a5,Alaska,chó Alaska Malamute,đực,45 ngày tuổi,chưa
989,835d4b47094844eda88909d8f836eb5f,Corgi,chó Corgi Pembroke,đực,02 tháng,chưa
990,85b6d45283414feaaea1e8a614b4f078,Corgi,chó Corgi Pembroke,đực,02 tháng,đã tiêm 2 mũi
991,88ea6f5a39934e2b91ea63fc29e37979,Shiba Inu,chó Shiba Inu Nhật Bản,đực,04 tháng,đã tiêm 2 mũi
992,8c2de4513dee4a8ba2b4b2bbd48bc69f,Corgi,chó Corgi Pembroke,đực,02 tháng,chưa
993,8e824b74391c4a19a6ac1336cae81d22,Shiba Inu,chó Shiba Inu Nhật Bản,đực,02 tháng,đã tiêm 2 mũi
994,8eeda765683249ef891b3e083e431fe3,Corgi,chó Corgi Pembroke,đực cái,02 tháng,đã tiêm 2 mũi
995,9129834c395a45538c518531ba4f00a2,Poodle,chó Poodle Tiny,cái,02 tháng,chưa
996,9211af9e8bb84262be84e373a21c38c0,Shiba Inu,chó Shiba Inu Nhật Bản,đực,02 tháng,đã tiêm 2 mũi
997,964edaf7eaf54a2ea681b8b8835717e7,Alaska,chó Alaska Malamute,đực cái,02 tháng,chưa
998,9a3d44986df4485689c48e4617c67a58,Shiba Inu,chó Shiba Inu Nhật Bản,cái,02 tháng,chưa
999,a19a2ca9452f440aa041753635e2e06b,Poodle,chó Poodle Tiny,đực,02 tháng,đã tiêm 2 mũi
1000,a31500eed56e406888961be9a585ef91,Corgi,chó Corgi Fluffy,01 đực,2 tháng tuổi,chưa
1001,aec3c55b48eb42358b7b3de206c1919a,Corgi,chó Corgi Fluffy,01 cái,2 tháng tuổi,chưa
1002,b6b998e7d1ba4b12aed674c9fe83d6e2,Corgi,chó Corgi Pembroke,01 cái,2 tháng tuổi,chưa
1003,b8117bb24def49d19f2d2d012d0c5ad4,Shiba Inu,chó Shiba Inu Nhật Bản,đực,02 tháng,chưa
1004,cec7620e3e7f4640bac59129499cc21a,Alaska,chó Alaska Malamute,đực cái,02 tháng,đã tiêm 2 mũi
1005,cf597967f44c418ea686960b4ce25693,Poodle,chó Poodle tiny,đực,05 tháng,chưa
1006,d2a71ca3fee94bf4a34867fcdfc79688,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực cái,01 tháng,chưa
1007,d701c3d168024dcfb50a8791c5a99432,Alaska,chó Alaska Malamute,đực,02 tháng,đã tiêm 2 mũi
1008,d86155d0701841cab17465fb0c19966b,Shiba Inu,chó Shiba Inu Nhật Bản,đực,04 tháng,đã tiêm 2 mũi
1009,ddc450e566bb420a8f4740e1f62dc566,Alaska,chó Alaska Malamute,đực,02 tháng,chưa
1010,df0d4c60af444b018f6f09563b159f41,Chihuahua,chó Chihuahua,đực,02 tháng,đã tiêm 2 mũi
1011,e15ac0acf8e545a4b844c984d4c75cda,Shiba Inu,chó Shiba Inu Nhật Bản,đực,02 tháng,đã tiêm 2 mũi
1012,ed10295c6a7a428da97ab7cd8fbf19ce,Corgi,chó Corgi Pembroke,đực,02 tháng,đã tiêm 2 mũi
1013,ee0002d7a16f41aa8afe646036bfe661,Corgi,chó Corgi Pembroke,đực,02 tháng,đã tiêm 2 mũi
1014,f3b740e08c78443190d48de03417de46,Shiba Inu,chó Shiba Inu Nhật Bản,đực cái,02 tháng,đã tiêm 2 mũi
1015,f7e65a27fe64483694c8593b6c516137,Alaska,chó Alaska Malamute,đực,45 ngày tuổi,chưa
1016,fc04f7c60e2c4afa8e7464ebe1df6807,Corgi,chó Corgi Pembroke,đực,02 tháng,đã tiêm 2 mũi
1017,ff6914e6998b41eab6eac5b83f35bc73,Shiba Inu,chó Shiba Inu Nhật Bản,đực,02 tháng,chưa
1018,1fbedb0b294f416994e2471da911464f,Shiba Inu,chó Shiba Inu Nhật Bản,đực cái,02 tháng,chưa
1019,77359ba0dc594f2bb7e79a395ed5e165,Shiba Inu,chó Shiba Inu Nhật Bản,cái,02 tháng,đã tiêm 2 mũi
1020,8a57a48e38b64e428ff7db2e6c4c1793,Phốc sóc,"chó Pomeranian (Phốc sóc, Pom)",đực cái,02 tháng,chưa
